AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 2.0
The following data are automatically cloud cleared and quality assured with pre-field and post-field calibration applied.
Contact: PI=Pawan Gupta and Elena Lind; PI Email=Pawan.Gupta@nasa.gov and Elena.Lind@nasa.gov
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)
Beijing-CAMS,24:06:2023,12:00:00,175,0.111205,0.163992,0.193729,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.433675,-999.,-999.,0.519627,-999.,-999.,0.620766,0.715652,2.524848,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.419006,1.300065,1.422549,1.418485,1.213980,-999.,105,105,105,0,0,0,0,0,0,0,0,0,0,0,105,0,0,105,0,0,105,103,105,0,0,0,0,0,0,0,105,105,105,105,105,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,25:06:2023,12:00:00,176,0.258935,0.458043,0.577408,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.283861,-999.,-999.,1.483735,-999.,-999.,1.680718,1.854546,3.530964,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.396165,0.986006,1.139011,1.430439,0.829824,-999.,78,79,79,0,0,0,0,0,0,0,0,0,0,0,75,0,0,70,0,0,67,59,75,0,0,0,0,0,0,0,75,70,70,75,67,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,26:06:2023,12:00:00,177,0.261920,0.392643,0.479942,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.020096,-999.,-999.,1.172827,-999.,-999.,1.328286,1.455782,3.447578,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.322044,0.964338,1.110468,1.353140,0.834394,-999.,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,27:06:2023,12:00:00,178,0.092567,0.140778,0.165528,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.355001,-999.,-999.,0.417879,-999.,-999.,0.482032,0.533585,2.617189,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.357210,1.116068,1.296085,1.366193,0.945591,-999.,127,127,127,0,0,0,0,0,0,0,0,0,0,0,127,0,0,127,0,0,127,127,127,0,0,0,0,0,0,0,127,127,127,127,127,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,28:06:2023,12:00:00,179,0.060700,0.114329,0.138436,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.304952,-999.,-999.,0.357376,-999.,-999.,0.415334,0.464286,3.471618,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.405645,1.133318,1.268694,1.425772,1.013204,-999.,11,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,29:06:2023,12:00:00,180,0.048157,0.066025,0.071041,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.136021,-999.,-999.,0.159743,-999.,-999.,0.183692,0.211791,2.088086,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.182791,1.088761,1.275388,1.169182,1.038586,-999.,153,152,153,0,0,0,0,0,0,0,0,0,0,0,153,0,0,153,0,0,153,148,153,0,0,0,0,0,0,0,153,153,153,153,153,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,30:06:2023,12:00:00,181,0.090509,0.122078,0.135054,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.261756,-999.,-999.,0.310313,-999.,-999.,0.365970,0.416322,2.512783,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.203412,1.201471,1.340739,1.183229,1.129948,-999.,215,215,215,0,0,0,0,0,0,0,0,0,0,0,215,0,0,215,0,0,215,211,215,0,0,0,0,0,0,0,215,215,215,215,215,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,01:07:2023,12:00:00,182,0.128642,0.168948,0.184504,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.327187,-999.,-999.,0.385775,-999.,-999.,0.454266,0.517488,2.565080,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.063139,1.198043,1.310026,1.026853,1.115713,-999.,67,67,67,0,0,0,0,0,0,0,0,0,0,0,67,0,0,67,0,0,67,65,67,0,0,0,0,0,0,0,67,67,67,67,67,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,02:07:2023,12:00:00,183,0.111143,0.185705,0.226793,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.528387,-999.,-999.,0.629465,-999.,-999.,0.742703,0.835119,3.293054,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.496288,1.238363,1.390658,1.511812,1.078121,-999.,80,80,80,0,0,0,0,0,0,0,0,0,0,0,80,0,0,80,0,0,80,79,80,0,0,0,0,0,0,0,80,80,80,80,80,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,03:07:2023,12:00:00,184,0.294660,0.511738,0.622284,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.235876,-999.,-999.,1.381918,-999.,-999.,1.526716,1.623948,4.021627,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.186868,0.770904,0.888673,1.230694,0.623440,-999.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,04:07:2023,12:00:00,185,0.115999,0.149911,0.158852,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.249060,-999.,-999.,0.281104,-999.,-999.,0.314541,0.348676,2.808360,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.858723,0.858233,0.978946,0.841054,0.833939,-999.,102,102,102,0,0,0,0,0,0,0,0,0,0,0,102,0,0,102,0,0,102,101,102,0,0,0,0,0,0,0,102,102,102,102,102,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,05:07:2023,12:00:00,186,0.223426,0.259399,0.262763,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.304611,-999.,-999.,0.320225,-999.,-999.,0.333379,0.350703,1.834332,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.288847,0.339409,0.407196,0.271453,0.375065,-999.,160,160,160,0,0,0,0,0,0,0,0,0,0,0,160,0,0,160,0,0,160,158,160,0,0,0,0,0,0,0,160,160,160,160,160,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,06:07:2023,12:00:00,187,0.099047,0.121475,0.125535,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.180111,-999.,-999.,0.199713,-999.,-999.,0.218531,0.239713,1.990357,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.670309,0.703409,0.822776,0.647900,0.702065,-999.,134,134,134,0,0,0,0,0,0,0,0,0,0,0,134,0,0,134,0,0,134,133,134,0,0,0,0,0,0,0,134,134,134,134,134,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,07:07:2023,12:00:00,188,0.105528,0.126127,0.130361,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.197415,-999.,-999.,0.222841,-999.,-999.,0.254163,0.288187,3.393165,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.803513,0.956403,0.995673,0.775270,1.028375,-999.,45,45,45,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45,45,45,0,0,0,0,0,0,0,45,45,45,45,45,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,08:07:2023,12:00:00,189,0.020537,0.028910,0.029166,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.062368,-999.,-999.,0.073370,-999.,-999.,0.084058,0.101046,3.034503,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.338347,1.019529,1.249337,1.351429,1.154988,-999.,132,132,132,0,0,0,0,0,0,0,0,0,0,0,132,0,0,132,0,0,132,132,132,0,0,0,0,0,0,0,132,132,132,132,132,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,09:07:2023,12:00:00,190,0.025635,0.040094,0.043810,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.104895,-999.,-999.,0.127003,-999.,-999.,0.152254,0.182127,3.294192,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.545779,1.327102,1.503555,1.551985,1.324442,-999.,193,194,194,0,0,0,0,0,0,0,0,0,0,0,194,0,0,194,0,0,194,194,194,0,0,0,0,0,0,0,194,194,194,194,194,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,10:07:2023,12:00:00,191,0.070495,0.100636,0.113691,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.248170,-999.,-999.,0.298289,-999.,-999.,0.359897,0.422157,3.585781,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.410060,1.351728,1.459500,1.402793,1.323512,-999.,121,121,121,0,0,0,0,0,0,0,0,0,0,0,121,0,0,121,0,0,121,121,121,0,0,0,0,0,0,0,121,121,121,121,121,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,11:07:2023,12:00:00,192,0.100626,0.182224,0.225710,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.544669,-999.,-999.,0.647913,-999.,-999.,0.759015,0.891278,4.516690,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.552842,1.206858,1.381355,1.578045,1.053994,-999.,29,29,29,0,0,0,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,25,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,14:07:2023,12:00:00,195,0.112613,0.143333,0.145662,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.187704,-999.,-999.,0.204184,-999.,-999.,0.217790,0.240515,2.891771,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.512744,0.570234,0.714620,0.483074,0.671248,-999.,68,68,68,0,0,0,0,0,0,0,0,0,0,0,68,0,0,68,0,0,68,68,68,0,0,0,0,0,0,0,68,68,68,68,68,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,15:07:2023,12:00:00,196,0.019279,0.036188,0.042318,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.102424,-999.,-999.,0.119433,-999.,-999.,0.132174,0.145673,2.998739,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.552656,0.878480,1.227919,1.600383,0.739143,-999.,92,92,92,0,0,0,0,0,0,0,0,0,0,0,92,0,0,92,0,0,92,92,92,0,0,0,0,0,0,0,92,92,92,92,92,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,16:07:2023,12:00:00,197,0.027699,0.060454,0.076824,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.211418,-999.,-999.,0.253491,-999.,-999.,0.294174,0.329998,2.751123,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.765851,1.203120,1.449359,1.812366,1.020459,-999.,191,191,191,0,0,0,0,0,0,0,0,0,0,0,191,0,0,191,0,0,191,189,191,0,0,0,0,0,0,0,191,191,191,191,191,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,17:07:2023,12:00:00,198,0.060361,0.111413,0.139058,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.350429,-999.,-999.,0.421346,-999.,-999.,0.495011,0.555021,2.863471,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.638408,1.264840,1.470682,1.663059,1.091990,-999.,211,211,211,0,0,0,0,0,0,0,0,0,0,0,211,0,0,211,0,0,211,201,211,0,0,0,0,0,0,0,211,211,211,211,211,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,18:07:2023,12:00:00,199,0.083430,0.164374,0.211574,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.560829,-999.,-999.,0.678622,-999.,-999.,0.806864,0.921709,3.582528,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.723337,1.335373,1.520003,1.753221,1.149948,-999.,162,162,162,0,0,0,0,0,0,0,0,0,0,0,162,0,0,162,0,0,158,144,162,0,0,0,0,0,0,0,162,162,162,162,158,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,19:07:2023,12:00:00,200,0.096481,0.172227,0.217142,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.563632,-999.,-999.,0.683268,-999.,-999.,0.817298,0.938886,3.602102,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.684570,1.352323,1.529681,1.707334,1.172773,-999.,195,195,195,0,0,0,0,0,0,0,0,0,0,0,195,0,0,195,0,0,193,180,195,0,0,0,0,0,0,0,195,195,195,195,193,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,20:07:2023,12:00:00,201,0.087202,0.178935,0.230884,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.602826,-999.,-999.,0.715628,-999.,-999.,0.831145,0.919329,3.563540,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.684553,1.181792,1.376897,1.729769,0.979978,-999.,33,33,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,33,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,22:07:2023,12:00:00,203,0.055734,0.125915,0.158891,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.364478,-999.,-999.,0.421187,-999.,-999.,0.477506,0.519366,3.970493,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.446569,0.985912,1.151860,1.489882,0.808909,-999.,13,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,23:07:2023,12:00:00,204,0.049443,0.107344,0.133779,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.327127,-999.,-999.,0.384411,-999.,-999.,0.439607,0.486973,4.058364,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.569554,1.079880,1.289903,1.610655,0.913141,-999.,138,138,138,0,0,0,0,0,0,0,0,0,0,0,138,0,0,138,0,0,138,138,138,0,0,0,0,0,0,0,138,138,138,138,138,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,24:07:2023,12:00:00,205,0.186217,0.383230,0.481510,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.966661,-999.,-999.,1.070293,-999.,-999.,1.143550,1.217961,4.235687,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.193942,0.643357,0.838984,1.244436,0.462830,-999.,41,41,41,0,0,0,0,0,0,0,0,0,0,0,41,0,0,40,0,0,39,31,41,0,0,0,0,0,0,0,41,40,40,41,39,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,25:07:2023,12:00:00,206,0.037426,0.059800,0.067640,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.157326,-999.,-999.,0.191479,-999.,-999.,0.227062,0.266819,3.113259,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.523796,1.340323,1.568830,1.517177,1.273922,-999.,185,185,185,0,0,0,0,0,0,0,0,0,0,0,185,0,0,185,0,0,185,185,185,0,0,0,0,0,0,0,185,185,185,185,185,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,26:07:2023,12:00:00,207,0.231417,0.527809,0.671972,-999.,-999.,1.012055,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.386193,-999.,-999.,1.545311,-999.,-999.,1.694055,1.796270,4.227951,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.212111,0.732661,1.003521,1.296916,0.580726,-999.,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,27:07:2023,12:00:00,208,0.210851,0.465994,0.589472,-999.,-999.,0.869123,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.200055,-999.,-999.,1.349455,-999.,-999.,1.474058,1.583957,4.523409,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.205107,0.716659,1.035569,1.275605,0.531674,-999.,71,71,71,0,0,71,0,0,0,0,0,0,0,0,71,0,0,68,0,0,65,58,71,0,0,0,0,0,0,0,71,68,71,71,65,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,02:08:2023,12:00:00,214,0.342938,0.747958,0.928565,-999.,-999.,1.286767,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.662874,-999.,-999.,1.785570,-999.,-999.,1.866420,1.915086,5.805422,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.956389,0.419403,0.783050,1.041138,0.270868,-999.,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,04:08:2023,12:00:00,216,0.142020,0.306023,0.383960,-999.,-999.,0.567672,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.752543,-999.,-999.,0.830367,-999.,-999.,0.897128,0.976883,5.616102,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.290322,0.847185,1.066271,1.370040,0.709107,-999.,35,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,33,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,05:08:2023,12:00:00,217,0.030981,0.040958,0.043460,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.095152,-999.,-999.,0.115041,-999.,-999.,0.138532,0.169944,3.825635,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.445129,1.367962,1.512915,1.435167,1.493112,-999.,49,49,49,0,0,0,0,0,0,0,0,0,0,0,49,0,0,49,0,0,49,49,49,0,0,0,0,0,0,0,49,49,49,49,49,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,08:08:2023,12:00:00,220,0.189155,0.404544,0.505235,-999.,-999.,0.755310,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.006165,-999.,-999.,1.116684,-999.,-999.,1.207777,1.277325,3.913445,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.143724,0.664736,0.920788,1.227050,0.517731,-999.,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,09:08:2023,12:00:00,221,0.343106,0.778261,0.974452,-999.,-999.,1.376287,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.802087,-999.,-999.,1.949999,-999.,-999.,2.029128,2.400407,4.300900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.005215,0.411255,0.822924,1.091100,0.222263,-999.,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,10:08:2023,12:00:00,222,0.551837,1.179001,1.474476,-999.,-999.,2.040980,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,2.598216,-999.,-999.,2.789124,-999.,-999.,2.913257,2.995968,4.462981,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.936175,0.421394,0.750849,1.019763,0.280190,-999.,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,13:08:2023,12:00:00,225,0.033464,0.066817,0.084341,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.215932,-999.,-999.,0.258809,-999.,-999.,0.303805,0.339474,3.449704,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.668423,1.257647,1.453322,1.700036,1.122530,-999.,102,102,102,0,0,0,0,0,0,0,0,0,0,0,102,0,0,102,0,0,102,99,102,0,0,0,0,0,0,0,102,102,102,102,102,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,14:08:2023,12:00:00,226,0.049911,0.091844,0.114762,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.288983,-999.,-999.,0.347186,-999.,-999.,0.409529,0.463866,3.486406,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.628630,1.283773,1.467299,1.652342,1.126520,-999.,127,127,127,0,0,0,0,0,0,0,0,0,0,0,127,0,0,127,0,0,127,126,127,0,0,0,0,0,0,0,127,127,127,127,127,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,15:08:2023,12:00:00,227,0.086609,0.173289,0.221112,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.534478,-999.,-999.,0.628871,-999.,-999.,0.723849,0.804197,3.721548,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.548251,1.141797,1.324568,1.581126,0.959506,-999.,123,123,123,0,0,0,0,0,0,0,0,0,0,0,123,0,0,123,0,0,123,116,123,0,0,0,0,0,0,0,123,123,123,123,123,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,16:08:2023,12:00:00,228,0.079703,0.147333,0.183942,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.434843,-999.,-999.,0.512859,-999.,-999.,0.587543,0.648402,3.749268,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.524809,1.195602,1.355546,1.549685,1.060753,-999.,147,147,147,0,0,0,0,0,0,0,0,0,0,0,147,0,0,147,0,0,145,137,147,0,0,0,0,0,0,0,147,147,147,147,145,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,17:08:2023,12:00:00,229,0.137966,0.320281,0.415527,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.909014,-999.,-999.,1.028841,-999.,-999.,1.123268,1.208342,4.142463,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.364003,0.776549,0.979933,1.417565,0.518517,-999.,28,28,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,27,0,0,24,18,28,0,0,0,0,0,0,0,28,27,27,28,24,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,18:08:2023,12:00:00,230,0.043211,0.052157,0.050969,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.076020,-999.,-999.,0.086792,-999.,-999.,0.096582,0.116502,1.960272,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.772367,0.876860,1.061408,0.729886,1.124212,-999.,96,97,97,0,0,0,0,0,0,0,0,0,0,0,96,0,0,96,0,0,97,97,96,0,0,0,0,0,0,0,96,96,96,96,97,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,19:08:2023,12:00:00,231,0.094244,0.122037,0.130845,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.216853,-999.,-999.,0.247436,-999.,-999.,0.280091,0.311783,2.812214,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.925861,0.943936,1.058596,0.906352,0.973284,-999.,169,169,169,0,0,0,0,0,0,0,0,0,0,0,169,0,0,169,0,0,169,164,169,0,0,0,0,0,0,0,169,169,169,169,169,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
Beijing-CAMS,20:08:2023,12:00:00,232,0.292033,0.598867,0.792970,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.555751,-999.,-999.,1.705672,-999.,-999.,1.792211,1.838346,4.353314,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.159053,0.523577,0.739827,1.220668,0.300835,-999.,8,7,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev20,543,Beijing-CAMS,39.933330,116.316670,106.000000
