site_code,base_filter_id,source_parameter_codes,source_analysis_descriptions,source_method_codes,source_conditions,competing_values,source_row_links,source_definition_recovered,authoritative_value_selected,selected_ec_ugm3,value_adjudication
USPA,USPA-0129,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.63]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":2910,""source_row"":34163},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":2911,""source_row"":34164}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0130,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.53]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":2951,""source_row"":34221},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":2952,""source_row"":34222}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0131,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.64]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":2992,""source_row"":34279},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":2993,""source_row"":34280}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0132,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.66]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3033,""source_row"":34337},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3034,""source_row"":34338}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0133,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.8]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3074,""source_row"":34395},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3075,""source_row"":34396}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0134,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.59]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3115,""source_row"":34453},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3116,""source_row"":34454}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0136,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.57]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3156,""source_row"":34525},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3157,""source_row"":34526}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0137,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.59]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3197,""source_row"":34583},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3198,""source_row"":34584}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0138,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.5]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3238,""source_row"":34641},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3239,""source_row"":34642}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0139,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.05, 0.64]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3279,""source_row"":34699},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3280,""source_row"":34700}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0140,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.47]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3320,""source_row"":34757},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3321,""source_row"":34758}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0141,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.6]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3361,""source_row"":34815},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3362,""source_row"":34816}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0142,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.54]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3402,""source_row"":34873},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3403,""source_row"":34874}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0144,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.05, 0.74]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3443,""source_row"":34945},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3444,""source_row"":34946}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0145,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.61]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3483,""source_row"":35002},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3484,""source_row"":35003}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0146,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.48]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3522,""source_row"":35059},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3523,""source_row"":35060}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0147,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.37]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3561,""source_row"":35115},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3562,""source_row"":35116}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0148,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.28]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3601,""source_row"":35171},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3602,""source_row"":35172}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0149,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.26]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3641,""source_row"":35229},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3642,""source_row"":35230}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0150,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.37]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3682,""source_row"":35286},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3683,""source_row"":35287}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0152,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.05, 0.21]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3721,""source_row"":35357},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3722,""source_row"":35358}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0153,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.38]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3762,""source_row"":35414},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3763,""source_row"":35415}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0154,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.53]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3803,""source_row"":35472},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3804,""source_row"":35473}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0155,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.8]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3843,""source_row"":35530},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3844,""source_row"":35531}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0156,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.43]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3884,""source_row"":35588},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3885,""source_row"":35589}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0157,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.9]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3925,""source_row"":35645},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3926,""source_row"":35646}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0158,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 1.02]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3967,""source_row"":35704},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":3968,""source_row"":35705}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0160,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.6]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4008,""source_row"":35777},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4009,""source_row"":35778}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0161,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.59]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4047,""source_row"":35834},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4048,""source_row"":35835}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0162,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.42]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4087,""source_row"":35881},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4088,""source_row"":35882}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0163,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.54]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4127,""source_row"":35929},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4128,""source_row"":35930}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0164,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.36]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4168,""source_row"":35978},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4169,""source_row"":35979}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0165,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.47]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4209,""source_row"":36027},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4210,""source_row"":36028}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0166,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.49]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4250,""source_row"":36076},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4251,""source_row"":36077}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0168,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.41]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4291,""source_row"":36132},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4292,""source_row"":36133}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0169,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.32]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4332,""source_row"":36181},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4333,""source_row"":36182}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0170,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.18]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4372,""source_row"":36229},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4373,""source_row"":36230}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0171,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.2]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4412,""source_row"":36277},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4413,""source_row"":36278}]",True,False,,unresolved_upstream_competing_values
USPA,USPA-0172,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 0.26]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4453,""source_row"":36327},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_USPA.csv"",""export_sha256"":""8d1e40d2a272970c02d9d5acef313f6579d1e36161fcf30316a4ae5653600418"",""export_source_row"":4454,""source_row"":36328}]",True,False,,unresolved_upstream_competing_values
