time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun
2/2/2023 0:00,15.2,5.7,53,0,NA,62,9.3,NA,1018.1,NA
2/2/2023 1:00,14.8,3,45,0,NA,56,11.1,NA,1017.6,NA
2/2/2023 2:00,13.9,3.1,48,0,NA,49,9.3,NA,1016.9,NA
2/2/2023 3:00,13.2,4.6,56,0,NA,80,10.8,NA,1026,NA
2/2/2023 4:00,13,4.9,58,0,NA,50,7.6,NA,1026,NA
2/2/2023 5:00,12,4.9,62,0,NA,40,5.4,NA,1026,NA
2/2/2023 6:00,11.4,3.9,60,0,NA,250,7.2,NA,1026,NA
2/2/2023 7:00,11,4,62,0,NA,80,7.6,NA,1027,NA
2/2/2023 8:00,15,4.9,51,0,NA,300,3.6,NA,1028,NA
2/2/2023 9:00,17.4,4,41,0,NA,100,10.8,NA,1029,NA
2/2/2023 10:00,19,4,37,0,NA,110,9.4,NA,1029,NA
2/2/2023 11:00,21,2.8,30,0,NA,80,9.4,NA,1029,NA
2/2/2023 12:00,22.6,1,24,0,NA,100,14.4,NA,1028,NA
2/2/2023 13:00,24,-4.2,15,0,NA,110,7.6,NA,1027,NA
2/2/2023 14:00,31,6.8,22,0,NA,350,11.2,NA,1020,NA
2/2/2023 15:00,24.2,6,31,0,NA,100,14.4,NA,1026,NA
2/2/2023 16:00,24,-1.8,18,0,NA,120,14.8,NA,1025,NA
2/2/2023 17:00,24,-1.1,19,0,NA,110,24.1,NA,1026,NA
2/2/2023 18:00,21.4,-2.5,20,0,NA,100,25.2,NA,1027,NA
2/2/2023 19:00,19,-2,24,0,NA,80,20.5,NA,1027,NA
2/2/2023 20:00,18,-0.8,28,0,NA,80,25.9,NA,1028,NA
2/2/2023 21:00,16,0.1,34,0,NA,70,14.8,NA,1028,NA
2/2/2023 22:00,16,0.1,34,0,NA,80,14.8,NA,1029,NA
2/2/2023 23:00,15,-2,31,0,NA,90,7.6,NA,1029,NA
2/3/2023 0:00,14,-2,33,0,NA,130,14.8,NA,1028,NA
2/3/2023 1:00,13,0.1,41,0,NA,90,11,NA,1028,NA
2/3/2023 2:00,13,1.9,47,0,NA,90,11,NA,1027,NA
2/3/2023 3:00,12,1.9,50,0,NA,90,11.2,NA,1027,NA
2/3/2023 4:00,11,1,50,0,NA,40,11.2,NA,1027,NA
2/3/2023 5:00,12,4,58,0,NA,90,7.6,NA,1027,NA
2/3/2023 6:00,10,3.1,62,0,NA,100,7.6,NA,1028,NA
2/3/2023 7:00,10,3.1,62,0,NA,40,11.2,NA,1028,NA
2/3/2023 8:00,12,4,58,0,NA,40,7.6,NA,1029,NA
2/3/2023 9:00,14.6,6.2,57,0,NA,100,10.8,NA,1029.6,NA
2/3/2023 10:00,17,5.9,48,0,NA,100,18.4,NA,1021.1,NA
2/3/2023 11:00,19,5.1,40,0,NA,70,14.8,NA,1029,NA
2/3/2023 12:00,19.4,4.3,37,0,NA,90,18,NA,1017.9,NA
2/3/2023 13:00,23,-1.9,19,0,NA,100,25.9,NA,1016.5,NA
2/3/2023 14:00,24,-7.2,12,0,NA,100,27.7,NA,1014.6,NA
2/3/2023 15:00,24,-5.1,14,0,NA,110,14.4,NA,1013.8,NA
2/3/2023 16:00,24,-3.4,16,0,NA,100,57.6,NA,1013.7,NA
2/3/2023 17:00,22,-2,20,0,NA,100,54,NA,1014.6,NA
2/3/2023 18:00,20.4,0.8,27,0,NA,100,7.2,NA,1026.9,NA
2/3/2023 19:00,19,0.1,28,0,NA,80,50.4,NA,1017.2,NA
2/3/2023 20:00,18.6,1.1,31,0,NA,77,18.5,NA,1018.3,NA
2/3/2023 21:00,16.4,-0.8,31,0,NA,60,36,NA,1028.8,NA
2/3/2023 22:00,15,-1.1,33,0,NA,60,36,NA,1019.2,NA
2/3/2023 23:00,15,1.5,40,0,NA,59,13,NA,1019.6,NA
2/4/2023 0:00,14.2,3,47,0,NA,90,21.6,NA,1028.5,NA
2/4/2023 1:00,13.4,2.3,47,0,NA,59,11.1,NA,1019.3,NA
2/4/2023 2:00,12.7,3.1,52,0,NA,59,11.1,NA,1018.9,NA
2/4/2023 3:00,10.7,3.3,60,0,NA,60,28.8,NA,1026.9,NA
2/4/2023 4:00,11.2,3.5,59,0,NA,49,9.3,NA,1018.5,NA
2/4/2023 5:00,10.4,3.2,61,0,NA,40,7.4,NA,1018.9,NA
2/4/2023 6:00,11.2,7.5,78,0,NA,90,21.6,NA,1027.5,NA
2/4/2023 7:00,10,7.1,82,0,NA,110,10.8,NA,1020.4,NA
2/4/2023 8:00,12,6.1,67,0,NA,320,7.6,NA,1029,NA
2/4/2023 9:00,14.8,8.1,64,0,NA,100,14.4,NA,1029,NA
2/4/2023 10:00,17.7,3.2,38,0,NA,91,14.8,NA,1020.6,NA
2/4/2023 11:00,20,4.9,37,0,NA,80,22.3,NA,1028,NA
2/4/2023 12:00,21.9,1.5,26,0,NA,120,18,NA,1027.7,NA
2/4/2023 13:00,23,1.9,25,0,NA,110,18.4,NA,1026,NA
2/4/2023 14:00,24,-0.4,20,0,NA,100,14.8,NA,1025,NA
2/4/2023 15:00,25,0.5,20,0,NA,80,14.4,NA,1024.4,NA
2/4/2023 16:00,24,1,22,0,NA,120,22.3,NA,1024,NA
2/4/2023 17:00,23,4,29,0,NA,110,31.7,NA,1024,NA
2/4/2023 18:00,21,4.9,35,0,NA,90,27.7,NA,1025,NA
2/4/2023 19:00,19,5.1,40,0,NA,80,29.5,NA,1025,NA
2/4/2023 20:00,17,5,45,0,NA,70,24.1,NA,1026,NA
2/4/2023 21:00,16,7,55,0,NA,60,22,NA,1027,NA
2/4/2023 22:00,15,7.1,59,0,NA,60,22,NA,1028,NA
2/4/2023 23:00,15,7.1,59,0,NA,50,22,NA,1027,NA
2/5/2023 0:00,13,7,67,0,NA,80,19,NA,1027,NA
2/5/2023 1:00,12,7.1,72,0,NA,60,15,NA,1026,NA
2/5/2023 2:00,12,7.1,72,0,NA,320,7.6,NA,1026,NA
2/5/2023 3:00,10,6,76,0,NA,320,7.6,NA,1025,NA
2/5/2023 4:00,11,6.9,76,0,NA,20,7.6,NA,1025,NA
2/5/2023 5:00,10,7.1,82,0,NA,70,11.2,NA,1025,NA
2/5/2023 6:00,9.8,2.4,60,0,NA,9,7.4,NA,1018.5,NA
2/5/2023 7:00,11.9,2.9,54,0,NA,66,13,NA,1019.5,NA
2/5/2023 8:00,13.5,3.3,50,0,NA,76,14.8,NA,1020.1,NA
2/5/2023 9:00,14.2,7.3,63,0,NA,90,14.4,NA,1027.6,NA
2/5/2023 10:00,17.4,3.7,40,0,NA,93,16.7,NA,1019.3,NA
2/5/2023 11:00,21,-2.8,20,0,NA,120,1.8,NA,1027,NA
2/5/2023 12:00,21.8,2.5,28,0,NA,113,16.7,NA,1015.9,NA
2/5/2023 13:00,22.3,1.9,26,0,NA,100,20.4,NA,1014.5,NA
2/5/2023 14:00,24,-7.2,12,0,NA,90,14.8,NA,1024,NA
2/5/2023 15:00,24,-5.1,14,0,NA,90,13,NA,1023,NA
2/5/2023 16:00,22.9,1.3,24,0,NA,99,20.4,NA,1012.6,NA
2/5/2023 17:00,23,-1.9,19,0,NA,80,27.7,NA,1023,NA
2/5/2023 18:00,21,-2.2,21,0,NA,80,33.5,NA,1024,NA
2/5/2023 19:00,18,-1.8,26,0,NA,70,22.3,NA,1025,NA
2/5/2023 20:00,18,-1.8,26,0,NA,70,22.3,NA,1026,NA
2/5/2023 21:00,16,-2,29,0,NA,70,9.4,NA,1017.8,NA
2/5/2023 22:00,15.7,1,37,0,NA,51,13,NA,1018.1,NA
2/5/2023 23:00,16,-2,29,0,NA,50,9.3,NA,1018.1,NA
2/6/2023 0:00,13,-1,38,0,NA,100,11.2,NA,1018.2,NA
2/6/2023 1:00,12,-0.8,41,0,NA,340,9,NA,1027,NA
2/6/2023 2:00,11,-1.1,43,0,NA,60,9.4,NA,1026,NA
2/6/2023 3:00,11,-1.1,43,0,NA,320,7.6,NA,1025,NA
2/6/2023 4:00,10,0.1,50,0,NA,60,11.2,NA,1025,NA
2/6/2023 5:00,10,0.1,50,0,NA,60,3.6,NA,1025,NA
2/6/2023 6:00,9,-0.1,53,0,NA,80,5.4,NA,1026,NA
2/6/2023 7:00,11,5.9,71,0,NA,40,11.2,NA,1026,NA
2/6/2023 8:00,14,5.9,58,0,NA,80,7.6,NA,1027,NA
2/6/2023 9:00,16.4,5.4,48,0,NA,120,10.8,NA,1027.6,NA
2/6/2023 10:00,19,4,37,0,NA,100,13,NA,1027,NA
2/6/2023 11:00,21,2.8,30,0,NA,110,11.2,NA,1027,NA
2/6/2023 12:00,23,-1.2,20,0,NA,90,9.4,NA,1026,NA
2/6/2023 13:00,24,-1.1,19,0,NA,100,24.1,NA,1025,NA
2/6/2023 14:00,25,-4.4,14,0,NA,110,31.7,NA,1024,NA
2/6/2023 15:00,24.5,0.1,20,0,NA,90,25.2,NA,1023.4,NA
2/6/2023 16:00,25,1.8,22,0,NA,120,13,NA,1023,NA
2/6/2023 17:00,23,1.9,25,0,NA,100,14.8,NA,1023,NA
2/6/2023 18:00,21.1,3.8,32,0,NA,100,10.8,NA,1024.3,NA
2/6/2023 19:00,18,3.1,37,0,NA,90,33.5,NA,1025,NA
2/6/2023 20:00,17,4,42,0,NA,70,25.9,NA,1026,NA
2/6/2023 21:00,16,3.1,42,0,NA,80,25.9,NA,1026,NA
2/6/2023 22:00,15,2.8,44,0,NA,70,25.9,NA,1027,NA
2/6/2023 23:00,15,2.8,44,0,NA,60,18.4,NA,1027,NA
2/7/2023 0:00,14,3.2,48,0,NA,60,11.2,NA,1027,NA
2/7/2023 1:00,14,1,41,0,NA,50,11,NA,1026,NA
2/7/2023 2:00,12,0.1,44,0,NA,70,14.8,NA,1025,NA
2/7/2023 3:00,11,1,50,0,NA,90,14.8,NA,1025,NA
2/7/2023 4:00,11,1,50,0,NA,70,11.2,NA,1025,NA
2/7/2023 5:00,10.3,-0.2,48,0,NA,346,7.4,NA,1016.7,NA
2/7/2023 6:00,9,0.9,57,0,NA,80,5.4,NA,1026,NA
2/7/2023 7:00,10,1.1,54,0,NA,40,7.6,NA,1026,NA
2/7/2023 8:00,13,3.9,54,0,NA,0,0,NA,1027,NA
2/7/2023 9:00,15,0.8,38,0,NA,90,10.8,NA,1027.6,NA
2/7/2023 10:00,19,1.9,32,0,NA,90,18.4,NA,1027,NA
2/7/2023 11:00,21,-2.2,21,0,NA,110,18.4,NA,1027,NA
2/7/2023 12:00,22.9,-0.6,21,0,NA,80,14.4,NA,1026.3,NA
2/7/2023 13:00,24,-5.1,14,0,NA,120,18.4,NA,1025,NA
2/7/2023 14:00,25,1.1,21,0,NA,100,25.9,NA,1024,NA
2/7/2023 15:00,24.2,0.5,21,0,NA,120,21.6,NA,1028.1,NA
2/7/2023 16:00,24,1,22,0,NA,110,25.9,NA,1024,NA
2/7/2023 17:00,24,-1.1,19,0,NA,120,31.7,NA,1023,NA
2/7/2023 18:00,22,-2.7,19,0,NA,120,31.7,NA,1023,NA
2/7/2023 19:00,22,-2,20,0,NA,110,25.9,NA,1024,NA
2/7/2023 20:00,17,-3.7,24,0,NA,90,18.4,NA,1026,NA
2/7/2023 21:00,16,-5.7,22,0,NA,90,18.4,NA,1027,NA
2/7/2023 22:00,15,-4.9,25,0,NA,50,22.3,NA,1027,NA
2/7/2023 23:00,14,-5.2,26,0,NA,60,20.5,NA,1027,NA
2/8/2023 0:00,14.1,-0.4,37,0,NA,59,11.1,NA,1018.7,NA
2/8/2023 1:00,13,-2.9,33,0,NA,50,7.6,NA,1027,NA
2/8/2023 2:00,12.5,-0.4,41,0,NA,50,9.3,NA,1017.6,NA
2/8/2023 3:00,11.7,-0.1,44,0,NA,42,9.3,NA,1017.1,NA
2/8/2023 4:00,11,-0.2,46,0,NA,33,9.3,NA,1017.2,NA
2/8/2023 5:00,10.4,-0.1,48,0,NA,23,7.4,NA,1017.8,NA
2/8/2023 6:00,9.7,-0.2,50,0,NA,12,7.4,NA,1018.7,NA
2/8/2023 7:00,11.9,0,44,0,NA,61,11.1,NA,1019.6,NA
2/8/2023 8:00,13,0.1,41,0,NA,120,7.6,NA,1028,NA
2/8/2023 9:00,15,-1.1,33,0,NA,100,13,NA,1028,NA
2/8/2023 10:00,17,0.6,33,0,NA,80,9.4,NA,1020.6,NA
2/8/2023 11:00,19,0.6,29,0,NA,110,22.3,NA,1019.5,NA
2/8/2023 12:00,20.4,4.4,35,0,NA,120,21.6,NA,1027.9,NA
2/8/2023 13:00,22.3,0.2,23,0,NA,94,22.2,NA,1015.9,NA
2/8/2023 14:00,23.1,0.2,22,0,NA,98,22.2,NA,1014.4,NA
2/8/2023 15:00,24.3,1.2,22,0,NA,120,21.6,NA,1025.3,NA
2/8/2023 16:00,24,-1.8,18,0,NA,110,25.9,NA,1025,NA
2/8/2023 17:00,23,-2.6,18,0,NA,110,29.5,NA,1025,NA
2/8/2023 18:00,21,-2.2,21,0,NA,90,33.5,NA,1026,NA
2/8/2023 19:00,19,-0.9,26,0,NA,80,29.5,NA,1026,NA
2/8/2023 20:00,17,2.9,39,0,NA,70,25.9,NA,1027,NA
2/8/2023 21:00,16.3,2.3,39,0,NA,150,21.6,NA,1027.9,NA
2/8/2023 22:00,14,3.2,48,0,NA,90,11.2,NA,1019,NA
2/8/2023 23:00,14.9,1.8,41,0,NA,62,14.8,NA,1019.3,NA
2/9/2023 0:00,10.9,2.2,55,0,NA,110,14.4,NA,1028.8,NA
2/9/2023 1:00,13,3.9,54,0,NA,70,14.8,NA,1019.2,NA
2/9/2023 2:00,13,3.9,54,0,NA,80,11.2,NA,1026,NA
2/9/2023 3:00,11.4,3.2,57,0,NA,70,14.4,NA,1026,NA
2/9/2023 4:00,11,2,54,0,NA,80,11.2,NA,1026,NA
2/9/2023 5:00,11,2,54,0,NA,100,7.6,NA,1026,NA
2/9/2023 6:00,10.4,4.7,68,0,NA,80,7.2,NA,1026.7,NA
2/9/2023 7:00,11,4.9,66,0,NA,70,11.2,NA,1027,NA
2/9/2023 8:00,13.7,3.5,50,0,NA,73,16.7,NA,1020.9,NA
2/9/2023 9:00,15.5,6.8,56,0,NA,60,21.6,NA,1028,NA
2/9/2023 10:00,17,7.1,52,0,NA,80,18.4,NA,1028,NA
2/9/2023 11:00,20,6,40,0,NA,110,22.3,NA,1028,NA
2/9/2023 12:00,20.5,5.7,38,0,NA,60,14.4,NA,1027.5,NA
2/9/2023 13:00,22,5,33,0,NA,90,11.2,NA,1026,NA
2/9/2023 14:00,23,4,29,0,NA,110,22.3,NA,1026,NA
2/9/2023 15:00,23.5,2.9,26,0,NA,80,14.4,NA,1025.7,NA
2/9/2023 16:00,23.1,1.4,24,0,NA,94,24.1,NA,1014.6,NA
2/9/2023 17:00,23,0.7,23,0,NA,100,37.1,NA,1025,NA
2/9/2023 18:00,21.4,1.1,26,0,NA,70,28.8,NA,1026.4,NA
2/9/2023 19:00,20,1.4,29,0,NA,81,25.9,NA,1017.2,NA
2/9/2023 20:00,18,4.2,40,0,NA,60,18.4,NA,1028,NA
2/9/2023 21:00,16.9,2.5,38,0,NA,50,16.7,NA,1019.4,NA
2/9/2023 22:00,16,6.1,52,0,NA,70,18.4,NA,1029,NA
2/9/2023 23:00,15,7.1,59,0,NA,90,20.5,NA,1020.3,NA
2/10/2023 0:00,14,7.1,63,0,NA,90,18.4,NA,1029,NA
2/10/2023 1:00,14,7.1,63,0,NA,90,18.4,NA,1028,NA
2/10/2023 2:00,13,5.9,62,0,NA,80,18.4,NA,1027,NA
2/10/2023 3:00,13,7,67,0,NA,70,14.8,NA,1018.9,NA
2/10/2023 4:00,13,5.9,62,0,NA,70,14.8,NA,1019.1,NA
2/10/2023 5:00,11.1,4.1,62,0,NA,69,11.1,NA,1019.5,NA
2/10/2023 6:00,11.8,6.3,69,0,NA,80,21.6,NA,1027.9,NA
2/10/2023 7:00,12.8,4.5,57,0,NA,68,13,NA,1020.7,NA
2/10/2023 8:00,14.9,5.1,52,0,NA,68,16.7,NA,1021.5,NA
2/10/2023 9:00,16,8,59,0,NA,80,14.4,NA,1029,NA
2/10/2023 10:00,18.7,5.2,41,0,NA,78,20.4,NA,1021.4,NA
2/10/2023 11:00,20.4,4.4,35,0,NA,85,22.2,NA,1020.2,NA
2/10/2023 12:00,21.8,4.4,32,0,NA,90,14.4,NA,1028,NA
2/10/2023 13:00,23,3,27,0,NA,110,14.8,NA,1027,NA
2/10/2023 14:00,23.6,4,28,0,NA,92,22.2,NA,1015,NA
2/10/2023 15:00,24.5,-3,16,0,NA,100,18,NA,1025.9,NA
2/10/2023 16:00,25,1.1,21,0,NA,110,22.3,NA,1014.1,NA
2/10/2023 17:00,24,-0.4,20,0,NA,100,29.5,NA,1025,NA
2/10/2023 18:00,22,-0.1,23,0,NA,100,29.5,NA,1015.4,NA
2/10/2023 19:00,19,2.8,34,0,NA,60,29.5,NA,1017.1,NA
2/10/2023 20:00,18,4.2,40,0,NA,60,29.5,NA,1018.2,NA
2/10/2023 21:00,16.5,4.2,44,0,NA,70,18,NA,1019.3,NA
2/10/2023 22:00,16,4.1,45,0,NA,50,16.6,NA,1029,NA
2/10/2023 23:00,15.9,2.3,40,0,NA,62,16.7,NA,1020.6,NA
2/11/2023 0:00,15.2,2.7,43,0,NA,62,16.7,NA,1020.5,NA
2/11/2023 1:00,14,4,51,0,NA,60,22.3,NA,1020.2,NA
2/11/2023 2:00,13,3.1,51,0,NA,90,11.2,NA,1019.5,NA
2/11/2023 3:00,13,3.9,54,0,NA,120,7.6,NA,1019,NA
2/11/2023 4:00,12,3.7,57,0,NA,73,11.1,NA,1019,NA
2/11/2023 5:00,11.3,3.3,58,0,NA,70,11.1,NA,1019.5,NA
2/11/2023 6:00,10.8,3.3,60,0,NA,110,7.2,NA,1028.1,NA
2/11/2023 7:00,12,4,58,0,NA,80,7.6,NA,1028,NA
2/11/2023 8:00,14.9,4,48,0,NA,69,18.5,NA,1021,NA
2/11/2023 9:00,16.6,4.3,44,0,NA,80,14.4,NA,1029.5,NA
2/11/2023 10:00,18.8,3.8,37,0,NA,79,22.2,NA,1020.7,NA
2/11/2023 11:00,20.6,3.3,32,0,NA,88,24.1,NA,1019.6,NA
2/11/2023 12:00,22.6,1.6,25,0,NA,120,18,NA,1028.4,NA
2/11/2023 13:00,23,1.9,25,0,NA,120,9.4,NA,1027,NA
2/11/2023 14:00,24,-1.1,19,0,NA,130,9.4,NA,1026,NA
2/11/2023 15:00,24.6,-2.1,17,0,NA,70,18,NA,1025.9,NA
2/11/2023 16:00,26,-4.6,13,0,NA,70,22.3,NA,1025,NA
2/11/2023 17:00,25,-10.1,9,0,NA,100,25.9,NA,1026,NA
2/11/2023 18:00,22.8,-6.1,14,0,NA,90,21.6,NA,1026.3,NA
2/11/2023 19:00,20,-5,18,0,NA,90,18.4,NA,1027,NA
2/11/2023 20:00,18,-6.7,18,0,NA,50,18.4,NA,1028,NA
2/11/2023 21:00,16.9,-6.2,20,0,NA,90,10.8,NA,1029,NA
2/11/2023 22:00,15,-4.9,25,0,NA,70,18.4,NA,1029,NA
2/11/2023 23:00,14,-4.2,28,0,NA,180,18.4,NA,1029,NA
2/12/2023 0:00,13.3,-3.9,30,0,NA,100,14.4,NA,1029.3,NA
2/12/2023 1:00,13.7,-2.7,32,0,NA,64,13,NA,1019.8,NA
2/12/2023 2:00,12,-4.2,32,0,NA,80,14.8,NA,1028,NA
2/12/2023 3:00,12,-3.4,34,0,NA,330,7.2,NA,1027.2,NA
2/12/2023 4:00,11,-2.1,40,0,NA,0,0,NA,1026,NA
2/12/2023 5:00,10,-2,43,0,NA,0,0,NA,1026,NA
2/12/2023 6:00,9.5,-2.1,44,0,NA,0,0,NA,1027.1,NA
2/12/2023 7:00,9,-0.9,50,0,NA,310,3.6,NA,1027,NA
2/12/2023 8:00,13,0.1,41,0,NA,150,3.6,NA,1028,NA
2/12/2023 9:00,17.5,-2.2,26,0,NA,110,10.8,NA,1028.8,NA
2/12/2023 10:00,17,1,34,0,NA,100,18.4,NA,1029,NA
2/12/2023 11:00,21.1,-0.3,24,0,NA,87,20.4,NA,1019.2,NA
2/12/2023 12:00,21,-0.3,24,0,NA,90,18,NA,1027.9,NA
2/12/2023 13:00,22.4,-1,21,0,NA,89,20.4,NA,1015.8,NA
2/12/2023 14:00,23.9,-1.9,18,0,NA,89,22.2,NA,1014.3,NA
2/12/2023 15:00,26,-14.4,6,0,NA,120,24.1,NA,1025,NA
2/12/2023 16:00,26,-14.4,6,0,NA,90,29.5,NA,1025,NA
2/12/2023 17:00,24,-10.8,9,0,NA,90,29.5,NA,1014.9,NA
2/12/2023 18:00,23,-9.1,11,0,NA,90,18.4,NA,1015.8,NA
2/12/2023 19:00,20,-9.3,13,0,NA,80,18.4,NA,1016.9,NA
2/12/2023 20:00,18,-6,19,0,NA,80,13,NA,1017.9,NA
2/12/2023 21:00,16.6,-5.2,22,0,NA,80,7.2,NA,1018.7,NA
2/12/2023 22:00,15,-2,31,0,NA,60,9.4,NA,1029,NA
2/12/2023 23:00,15,-2,31,0,NA,70,9.4,NA,1029,NA
2/13/2023 0:00,13.1,-3.6,31,0,NA,60,32.4,NA,1028.5,NA
2/13/2023 1:00,13.4,-3.4,31,0,NA,47,7.4,NA,1018.4,NA
2/13/2023 2:00,12.7,-3.2,33,0,NA,42,7.4,NA,1017.5,NA
2/13/2023 3:00,11.1,-2.7,38,0,NA,20,13,NA,1017.5,NA
2/13/2023 4:00,12,-3,35,0,NA,50,5.4,NA,1026,NA
2/13/2023 5:00,10.6,-2.4,40,0,NA,20,7.4,NA,1018.1,NA
2/13/2023 6:00,11.2,-2.6,38,0,NA,60,11.2,NA,1027,NA
2/13/2023 7:00,11,-2.1,40,0,NA,360,3.6,NA,1029,NA
2/13/2023 8:00,14,-8,21,0,NA,70,7.6,NA,1029,NA
2/13/2023 9:00,16.7,-1.4,29,0,NA,80,28.8,NA,1029,NA
2/13/2023 10:00,19,-3.2,22,0,NA,80,25.9,NA,1029,NA
2/13/2023 11:00,20,-3,21,0,NA,100,18.4,NA,1029,NA
2/13/2023 12:00,20.8,-5.1,17,0,NA,120,25.2,NA,1028.7,NA
2/13/2023 13:00,22,-4.2,17,0,NA,112,24.1,NA,1016.4,NA
2/13/2023 14:00,24,-4.2,15,0,NA,100,29.5,NA,1026,NA
2/13/2023 15:00,22.9,-6,14,0,NA,110,21.6,NA,1025.4,NA
2/13/2023 16:00,23,-6.9,13,0,NA,100,24.1,NA,1018,NA
2/13/2023 17:00,22,-5,16,0,NA,60,18.4,NA,1013.7,NA
2/13/2023 18:00,21,-5.8,16,0,NA,80,18.4,NA,1015,NA
2/13/2023 19:00,19,-5.9,18,0,NA,90,14.8,NA,1027,NA
2/13/2023 20:00,17,-4.9,22,0,NA,70,14.8,NA,1028,NA
2/13/2023 21:00,17,-4.9,22,0,NA,103,14.8,NA,1018.4,NA
2/13/2023 22:00,16,-4,25,0,NA,50,14.8,NA,1018.1,NA
2/13/2023 23:00,15.8,-3.2,27,0,NA,57,13,NA,1018,NA
2/14/2023 0:00,15,-2.9,29,0,NA,60,13,NA,1018.4,NA
2/14/2023 1:00,13.9,-0.6,37,0,NA,65,14.8,NA,1018,NA
2/14/2023 2:00,13.3,-0.4,39,0,NA,68,13,NA,1018.1,NA
2/14/2023 3:00,12,-0.8,41,0,NA,90,11.2,NA,1026,NA
2/14/2023 4:00,11,-2.1,40,0,NA,80,11.2,NA,1026,NA
2/14/2023 5:00,10,-2,43,0,NA,90,11.2,NA,1026,NA
2/14/2023 6:00,10,-2,43,0,NA,80,7.6,NA,1026,NA
2/14/2023 7:00,11,-1.1,43,0,NA,90,7.6,NA,1027,NA
2/14/2023 8:00,15.4,0.4,36,0,NA,70,18.5,NA,1019.4,NA
2/14/2023 9:00,17,-2.1,27,0,NA,80,22.3,NA,1027,NA
2/14/2023 10:00,27,9.8,34,0,NA,20,7.6,NA,1021,NA
2/14/2023 11:00,21,-2.2,21,0,NA,110,9.4,NA,1027,NA
2/14/2023 12:00,22,-0.7,22,0,NA,110,7.6,NA,1026,NA
2/14/2023 13:00,24,-0.4,20,0,NA,110,9.4,NA,1025,NA
2/14/2023 14:00,33,7.7,21,0,NA,50,11.2,NA,1017,NA
2/14/2023 15:00,25,-1,18,0,NA,160,21.6,NA,1023.1,NA
2/14/2023 16:00,25,-1,18,0,NA,160,22.3,NA,1022,NA
2/14/2023 17:00,25,-1.8,17,0,NA,160,18.4,NA,1023,NA
2/14/2023 18:00,24,-1.8,18,0,NA,140,18.4,NA,1023,NA
2/14/2023 19:00,21,-2.8,20,0,NA,90,18.4,NA,1024,NA
2/14/2023 20:00,19,-3.2,22,0,NA,80,18.4,NA,1025,NA
2/14/2023 21:00,18.6,-3.5,22,0,NA,50,14.4,NA,1026,NA
2/14/2023 22:00,18,-2.9,24,0,NA,40,18.4,NA,1026,NA
2/14/2023 23:00,17,-3.2,25,0,NA,50,9.4,NA,1026,NA
2/15/2023 0:00,17.2,-2.5,26,0,NA,60,10.8,NA,1026,NA
2/15/2023 1:00,16,-2,29,0,NA,70,13,NA,1025,NA
2/15/2023 2:00,15,-1.1,33,0,NA,70,14.8,NA,1024,NA
2/15/2023 3:00,14.4,-0.9,35,0,NA,80,10.8,NA,1024,NA
2/15/2023 4:00,13,-1,38,0,NA,0,0,NA,1023,NA
2/15/2023 5:00,12,1,47,0,NA,0,0,NA,1023,NA
2/15/2023 6:00,12.9,-0.4,40,0,NA,80,7.2,NA,1024.2,NA
2/15/2023 7:00,12,1,47,0,NA,0,0,NA,1024,NA
2/15/2023 8:00,15.8,0.8,36,0,NA,60,13,NA,1016.8,NA
2/15/2023 9:00,18.4,-0.4,28,0,NA,100,18,NA,1026.2,NA
2/15/2023 10:00,20,-3,21,0,NA,100,14.8,NA,1026,NA
2/15/2023 11:00,22,-0.7,22,0,NA,120,18.4,NA,1026,NA
2/15/2023 12:00,22.6,-0.8,21,0,NA,50,18,NA,1025.5,NA
2/15/2023 13:00,24,-0.4,20,0,NA,160,18.4,NA,1023,NA
2/15/2023 14:00,24,-0.4,20,0,NA,160,18.4,NA,1023,NA
2/15/2023 15:00,26,-0.2,18,0,NA,120,11.2,NA,1022,NA
2/15/2023 16:00,33,7.7,21,0,NA,350,9.4,NA,1015,NA
2/15/2023 17:00,25,-0.2,19,0,NA,150,14.8,NA,1022,NA
2/15/2023 18:00,23,0.1,22,0,NA,130,18.4,NA,1011.5,NA
2/15/2023 19:00,21,1.8,28,0,NA,80,22.3,NA,1013.3,NA
2/15/2023 20:00,19,1.9,32,0,NA,70,18.4,NA,1025,NA
2/15/2023 21:00,17.9,1.4,33,0,NA,50,14.4,NA,1025.5,NA
2/15/2023 22:00,18,1.1,32,0,NA,100,7.6,NA,1026,NA
2/15/2023 23:00,17,1,34,0,NA,110,7.6,NA,1026,NA
2/16/2023 0:00,16.4,2,38,0,NA,73,14.8,NA,1015.6,NA
2/16/2023 1:00,15.4,1.9,40,0,NA,64,13,NA,1015.5,NA
2/16/2023 2:00,14.8,2,42,0,NA,64,11.1,NA,1015.1,NA
2/16/2023 3:00,12.6,1.3,46,0,NA,150,28.8,NA,1024,NA
2/16/2023 4:00,13.4,2.3,47,0,NA,58,9.3,NA,1015.2,NA
2/16/2023 5:00,12.7,2.5,50,0,NA,54,9.3,NA,1015.8,NA
2/16/2023 6:00,11.4,1.6,51,0,NA,360,7.2,NA,1025,NA
2/16/2023 7:00,12,1.9,50,0,NA,60,14.4,NA,1017.4,NA
2/16/2023 8:00,14,5.1,55,0,NA,100,7.6,NA,1027,NA
2/16/2023 9:00,16.4,5.4,48,0,NA,100,10.8,NA,1027.3,NA
